uid,object_id,seen,description
8e585db9-54f8-4902-8684-35897403ac63,11,yes,Kind of looks like a sparkling star
8e585db9-54f8-4902-8684-35897403ac63,2,no,It looks like a cylinder with two circular pieces on each side with a ball shaped object attached to the circular pieces  
8e585db9-54f8-4902-8684-35897403ac63,27,no,It looks like a square with a hexagon on top and then two elongated hexagons on top of that
8e585db9-54f8-4902-8684-35897403ac63,20,yes,It looks like a fire hydrant
8e585db9-54f8-4902-8684-35897403ac63,12,no,It looks like a ball with an oval on top of it and two handles (one on each side) holding them together
8e585db9-54f8-4902-8684-35897403ac63,17,no,Im not even sure how to describe this
8e585db9-54f8-4902-8684-35897403ac63,30,no,"Looks like two hearts attached to each other with another two heart attached to each other, so 4 hearts attached to each other from the middle and then two round pieces on the side "
8e585db9-54f8-4902-8684-35897403ac63,5,yes,Looks like a mushroom growing out of the ground
8e585db9-54f8-4902-8684-35897403ac63,19,no,It looks like a cylinder with a flattened ball in the center and two cone shaped pieces on top of that
8e585db9-54f8-4902-8684-35897403ac63,7,yes,It looks like a duck or a bird
8e585db9-54f8-4902-8684-35897403ac63,25,yes,It looks like a hammer
8e585db9-54f8-4902-8684-35897403ac63,26,no,"Looks like a round ball with three flattened balls attached, and then three more flattened balls attached to that"
8e585db9-54f8-4902-8684-35897403ac63,13,no,Looks like a 3-d triangle with one 3-d triangle on each the side and two round balls on top
8e585db9-54f8-4902-8684-35897403ac63,4,yes,Kind of looks like a speaker
8e585db9-54f8-4902-8684-35897403ac63,14,no,Looks like three elongated and 3-d squares with a piece on top and a cylinder shape on top of that
8e585db9-54f8-4902-8684-35897403ac63,3,yes,It looks like a nail
9dd90df1-498c-4bd0-8eee-b6192e0db60b,10,no,Looks similar to a doorknob
9dd90df1-498c-4bd0-8eee-b6192e0db60b,14,no,Looks like a pastry 
9dd90df1-498c-4bd0-8eee-b6192e0db60b,2,no,The object's shape looks similar to a doorknob. It also looks like an object that could be used as a tool. 
9dd90df1-498c-4bd0-8eee-b6192e0db60b,17,yes,Looks similar to a paw. 
9dd90df1-498c-4bd0-8eee-b6192e0db60b,12,no,the shape looks like something you can hold with your fingers. It also looks like it has an egg shape on the top part. The lower part is circular like a ball. 
9dd90df1-498c-4bd0-8eee-b6192e0db60b,19,yes,Looks like the rotating toy they have on the playground where children will spin the object around.
9dd90df1-498c-4bd0-8eee-b6192e0db60b,13,no,the two circular items on top and then the middle portion seems stuck in between the main object holding the center and circular parts. 
9dd90df1-498c-4bd0-8eee-b6192e0db60b,11,no,The main shape looks very similar to a star. Although it has circles around each side of it. There's also the big square in the center. 
9dd90df1-498c-4bd0-8eee-b6192e0db60b,26,no,There's the main circular ball and then it has 2 circular items attached to it. The last part of the bottom is able to stand on its own.
9dd90df1-498c-4bd0-8eee-b6192e0db60b,7,no,There's a cylinder in the middle of the shape. There's also a bottom stand holding the object upright. 
9dd90df1-498c-4bd0-8eee-b6192e0db60b,3,yes,Table stand
9dd90df1-498c-4bd0-8eee-b6192e0db60b,29,no,"The object overall looks similar to a ring. There's the circle in the middle with a gap in its center, the object that is on top of the circle. We also have two squares on each side of the circle"
9dd90df1-498c-4bd0-8eee-b6192e0db60b,21,yes,Butterfly
9dd90df1-498c-4bd0-8eee-b6192e0db60b,20,yes,Fire hydrant
9dd90df1-498c-4bd0-8eee-b6192e0db60b,15,yes,Flower
9dd90df1-498c-4bd0-8eee-b6192e0db60b,9,yes,House
9dd90df1-498c-4bd0-8eee-b6192e0db60b,30,yes,Butterfly
9dd90df1-498c-4bd0-8eee-b6192e0db60b,16,yes,Weight
9dd90df1-498c-4bd0-8eee-b6192e0db60b,22,yes,The letter X
9dd90df1-498c-4bd0-8eee-b6192e0db60b,23,no,"It looks similar to a hazard sign, there are 3 objects surrounding the triangular shape. "
9dd90df1-498c-4bd0-8eee-b6192e0db60b,18,no,There appears to be 2 triangular shapes holding the central shape together. There also appears to be curved shapes in the center. 
9dd90df1-498c-4bd0-8eee-b6192e0db60b,6,no,There's a triangle on the top of another shape. There's also a circular object with a hole in the middle. 
9dd90df1-498c-4bd0-8eee-b6192e0db60b,5,no,There is a circular object on the bottom holding the rest of the shapes upright. Then there's the top layer in the shape of a triangle and there are two more layers underneath it in a similar shape but smaller. 
9dd90df1-498c-4bd0-8eee-b6192e0db60b,8,no,There's a pentagon shape outlined in the center of a circle. Bottom part is holding object upright. There's also two shapes connecting the bottom part and circle together
9dd90df1-498c-4bd0-8eee-b6192e0db60b,27,yes,Reindeer
9dd90df1-498c-4bd0-8eee-b6192e0db60b,1,no,Curve on the top which is held by shapes in the bottom. There is a shape in between the main shape holding the object upright
9dd90df1-498c-4bd0-8eee-b6192e0db60b,28,no,Looks like a circle and that circle was cut in half. Then there are two objects that seem to be holding the circle together
9dd90df1-498c-4bd0-8eee-b6192e0db60b,24,no,There is an object stuck in the middle of the hole of a circle
9dd90df1-498c-4bd0-8eee-b6192e0db60b,4,no,There are three squares and in between two of the squares is an object that looks similar to a cylinder. Then on the top square there is a circular object in the middle
9dd90df1-498c-4bd0-8eee-b6192e0db60b,25,yes,Mailbox
15c261ec-f718-47eb-a6c1-4075d7ce1b89,8,no,"3D figure composed of multiple shapes, ie. circle, sphere"
15c261ec-f718-47eb-a6c1-4075d7ce1b89,5,no,"Resembles bowls stacked on top of each other, each with a distinct base shape"
15c261ec-f718-47eb-a6c1-4075d7ce1b89,6,no,Resembles a nut with an unidentifiable object and triangle
15c261ec-f718-47eb-a6c1-4075d7ce1b89,20,no,"""Quadreidl"" - reminds me of a dreidel, with four objects attached."
15c261ec-f718-47eb-a6c1-4075d7ce1b89,9,no,Looks like a house or cottage with two added figures attached to the sides
15c261ec-f718-47eb-a6c1-4075d7ce1b89,7,no,"A tree with an elongated spherical object in the middle of the ""foilage"""
15c261ec-f718-47eb-a6c1-4075d7ce1b89,11,no,"A diamond/star with objects protruding from it (spheres, cube with pointed edges)"
15c261ec-f718-47eb-a6c1-4075d7ce1b89,29,no,A ring with two cubes and an unidentifiable object attached
15c261ec-f718-47eb-a6c1-4075d7ce1b89,14,no,"An oblong shape rests on top of a roof-like figure, which has three long rectangles with curved edges as the foundation."
15c261ec-f718-47eb-a6c1-4075d7ce1b89,13,no,"Two round, macaroon-like objects rest on top of a triangular pyramid with rounded edges, with two elongated rectangular pyramids on the edges."
15c261ec-f718-47eb-a6c1-4075d7ce1b89,2,no,Two rings inserted into the middle of an object with a base and knobs on the ends.
15c261ec-f718-47eb-a6c1-4075d7ce1b89,22,no,A human chromosome.
15c261ec-f718-47eb-a6c1-4075d7ce1b89,3,no,A complex hexagonal object with a 3D pentagon attached
15c261ec-f718-47eb-a6c1-4075d7ce1b89,26,no,"A molecule-like object with a sphere and three pairs of smaller, more compressed spheres attached, The objects are buoyant appearance."
15c261ec-f718-47eb-a6c1-4075d7ce1b89,19,yes,Resembles one of the earlier shapes presented
15c261ec-f718-47eb-a6c1-4075d7ce1b89,15,yes,Asterisk
15c261ec-f718-47eb-a6c1-4075d7ce1b89,18,no,Two triangles merging; a square merging and folding in where the two triangles merge.
15c261ec-f718-47eb-a6c1-4075d7ce1b89,4,no,"An object with sharp corners, with a bar in between the two cubes in the base and a circle inserted in the middle of the top shape"
15c261ec-f718-47eb-a6c1-4075d7ce1b89,10,no,"An upside-down vase with 5 semi-spheres protruding from it, one on the top and four distributed evenly around it"
15c261ec-f718-47eb-a6c1-4075d7ce1b89,16,no,"Two pentagons with a pentagon center connecting them; two circles are stacked on top of each other on each side of the pentagon, forming an elongated shape."
15c261ec-f718-47eb-a6c1-4075d7ce1b89,30,no,Complex four-leaf clover composed of hearts and additional shapes
15c261ec-f718-47eb-a6c1-4075d7ce1b89,21,no,Butterfly-like
15c261ec-f718-47eb-a6c1-4075d7ce1b89,23,no,Triangle ring with rectangle-like objects on each side 
15c261ec-f718-47eb-a6c1-4075d7ce1b89,25,no,A hotdog-like object with a rounded base and rectangular/hexagonal object placed through 
15c261ec-f718-47eb-a6c1-4075d7ce1b89,17,no,"A 3D complex object with rectangular and triangular elements, with three cone-like objects protruding from the top surface"
15c261ec-f718-47eb-a6c1-4075d7ce1b89,1,no,A bowed-like object resting atop an object that has a two circle halves attached to either side
15c261ec-f718-47eb-a6c1-4075d7ce1b89,12,no,"An egg-like object resting atop a sphere, with two handles on both sides."
15c261ec-f718-47eb-a6c1-4075d7ce1b89,24,no,"A ring with a widened ""V"" like shape through the center."
15c261ec-f718-47eb-a6c1-4075d7ce1b89,27,yes,"Similar to the object on the previous page, characterized by the ""V"""
15c261ec-f718-47eb-a6c1-4075d7ce1b89,28,no,Two airpod-case-like objects sandwiched between a circular ring
4ab22c6e-9a34-4c08-a8cc-66080de65be8,18,yes,Pacifier
4ab22c6e-9a34-4c08-a8cc-66080de65be8,27,no,A hexagonal box with two pointy cylindrical objects sticking out on the top. The hexagonal box is sitting on top of a cube.
4ab22c6e-9a34-4c08-a8cc-66080de65be8,13,no,A triangular prism with two ovals on top of it. On opposite sides (longer side) there is a smaller triangular prism.
4ab22c6e-9a34-4c08-a8cc-66080de65be8,10,yes,Dog toy
4ab22c6e-9a34-4c08-a8cc-66080de65be8,9,yes,Toy house
4ab22c6e-9a34-4c08-a8cc-66080de65be8,7,yes,Scarecrow
4ab22c6e-9a34-4c08-a8cc-66080de65be8,23,yes,Highlighter
4ab22c6e-9a34-4c08-a8cc-66080de65be8,25,yes,Hammer
4ab22c6e-9a34-4c08-a8cc-66080de65be8,4,no,"Three cubes stacked in a triangle shape with a cyclinder shape going through the bottom cubes. On the top cube, there a smaller cylinder in the middle on opposite sides."
4ab22c6e-9a34-4c08-a8cc-66080de65be8,21,yes,Bandaid
4ab22c6e-9a34-4c08-a8cc-66080de65be8,24,no,A short cylinder with two longer and slanted cylinders sticking out of it.
4ab22c6e-9a34-4c08-a8cc-66080de65be8,11,no,A star like object with semi circles on the front and back. There are also semi circles in between the points of the star.
4ab22c6e-9a34-4c08-a8cc-66080de65be8,16,yes,Dumbbell
4ab22c6e-9a34-4c08-a8cc-66080de65be8,22,yes,"An ""X"" with circles on each of the four points."
4ab22c6e-9a34-4c08-a8cc-66080de65be8,1,no,"A ""rainbow"" shape on top of a rectangle. On either side of the rectangle, there are semi circles."
4ab22c6e-9a34-4c08-a8cc-66080de65be8,20,yes,Dog toy
4ab22c6e-9a34-4c08-a8cc-66080de65be8,30,no,"Four ""heart"" shapes stacked on top and sticking out to the side. In the spaces between the top and bottom ""hearts"", there are circles that come to a point at the top."
4ab22c6e-9a34-4c08-a8cc-66080de65be8,26,no,A sphere with 6 squished sphere stacked on top and to one side.
4ab22c6e-9a34-4c08-a8cc-66080de65be8,29,yes,Ring
4ab22c6e-9a34-4c08-a8cc-66080de65be8,6,no,A hollow incomplete circle. The incomplete part makes a right angle. There is a round rectangle with a diamond shape sitting on the right angle.
4ab22c6e-9a34-4c08-a8cc-66080de65be8,17,no,A diamond shape on the bottom. There are 3 round diamond like shapes on top.
4ab22c6e-9a34-4c08-a8cc-66080de65be8,8,yes,Key
4ab22c6e-9a34-4c08-a8cc-66080de65be8,12,yes,Pacifier
4ab22c6e-9a34-4c08-a8cc-66080de65be8,14,yes,Brush
4ab22c6e-9a34-4c08-a8cc-66080de65be8,5,yes,Door stopper
4ab22c6e-9a34-4c08-a8cc-66080de65be8,15,yes,Asterisk
4ab22c6e-9a34-4c08-a8cc-66080de65be8,19,yes,Yoyo
4ab22c6e-9a34-4c08-a8cc-66080de65be8,28,no,A circle cut in half. There are two square shapes sandwiched in between.
4ab22c6e-9a34-4c08-a8cc-66080de65be8,3,no,"A hexagonal shape with 3 triangles on top in the shape of a radioactive symbol. In the middle, is a cylindrical hexagonal shape"
4ab22c6e-9a34-4c08-a8cc-66080de65be8,2,no,A spherical shape at the top and bottom with a cylinder in the middle. At the ends of the cylinder there are sloped circle like shapes.
6f179cf8-c967-4d73-8a28-d48340c9f494,28,no,a circle with two circular square blocks in the middle
6f179cf8-c967-4d73-8a28-d48340c9f494,5,yes,ring toss game
6f179cf8-c967-4d73-8a28-d48340c9f494,8,no,stick with a circle with pentagon shape hole in the middle
6f179cf8-c967-4d73-8a28-d48340c9f494,25,yes,hammer
6f179cf8-c967-4d73-8a28-d48340c9f494,24,yes,connection
6f179cf8-c967-4d73-8a28-d48340c9f494,2,yes,dumbbell
6f179cf8-c967-4d73-8a28-d48340c9f494,11,yes,star
6f179cf8-c967-4d73-8a28-d48340c9f494,15,yes,flower
6f179cf8-c967-4d73-8a28-d48340c9f494,22,yes,clover
6f179cf8-c967-4d73-8a28-d48340c9f494,29,no,ring looking object with two square in the middle
6f179cf8-c967-4d73-8a28-d48340c9f494,16,yes,dumbbell
6f179cf8-c967-4d73-8a28-d48340c9f494,12,no,egg shape on the top connected with the bridge to the ball shape at the bottom
6f179cf8-c967-4d73-8a28-d48340c9f494,30,yes,clover
6f179cf8-c967-4d73-8a28-d48340c9f494,14,yes,desk
6f179cf8-c967-4d73-8a28-d48340c9f494,17,yes,cactus
6f179cf8-c967-4d73-8a28-d48340c9f494,4,no,three squares connected with two cylinders
6f179cf8-c967-4d73-8a28-d48340c9f494,27,no,hexagon with two hexagon cylinders as ears
6f179cf8-c967-4d73-8a28-d48340c9f494,18,no,circular object in the middle with two circular triangle in the middle
6f179cf8-c967-4d73-8a28-d48340c9f494,20,yes,light house
6f179cf8-c967-4d73-8a28-d48340c9f494,19,yes,yoyo
6f179cf8-c967-4d73-8a28-d48340c9f494,6,yes,tape
6f179cf8-c967-4d73-8a28-d48340c9f494,9,yes,house
6f179cf8-c967-4d73-8a28-d48340c9f494,23,no,triangle in the middle with octagon shape attached 
6f179cf8-c967-4d73-8a28-d48340c9f494,7,yes,roly-poly
6f179cf8-c967-4d73-8a28-d48340c9f494,26,no,circle with two additional circle shape attached on the side
6f179cf8-c967-4d73-8a28-d48340c9f494,13,no,triangle shape with two circular shape on the top
6f179cf8-c967-4d73-8a28-d48340c9f494,3,no,hexagon shape at the bottom with triangle in the middle and another hexagon shape on the top
6f179cf8-c967-4d73-8a28-d48340c9f494,1,yes,purse
6f179cf8-c967-4d73-8a28-d48340c9f494,21,yes,butterfly
6f179cf8-c967-4d73-8a28-d48340c9f494,10,yes,spiked bat
4338f87c-3889-41f2-a6b6-7c8ee66504b3,17,no,There is a big base with three diamond shaped objects protruding 
4338f87c-3889-41f2-a6b6-7c8ee66504b3,28,no,There is a circle cut in half and in the middle are two circles objects lifting it up on each side
4338f87c-3889-41f2-a6b6-7c8ee66504b3,12,no,"There is a big egg shaped object, on top of a little circle, with two handles connecting them in the side"
4338f87c-3889-41f2-a6b6-7c8ee66504b3,26,no,"There is a big ball in the middle ,"
4338f87c-3889-41f2-a6b6-7c8ee66504b3,7,no,"An object with a wider,circular bottom,"
4338f87c-3889-41f2-a6b6-7c8ee66504b3,26,no,A big ball with three objects coming out the bottom left. Each object has a flattened small circle and bigger circle.
4338f87c-3889-41f2-a6b6-7c8ee66504b3,7,no,"It has bigger, circular bottom with a skinner, pointer top, with a trunk on the bottom and a log going through the middle."
23aae5f2-2236-4923-9bd6-54d07b01b2af,21,no,"It is almost X-shaped, except the top and the bottom are completely flat. Attached to the sides of this ""X-shape"" are bars sticking out of it."
23aae5f2-2236-4923-9bd6-54d07b01b2af,28,no,"It is an almost circular object, each half resting on two rectangular prisms."
23aae5f2-2236-4923-9bd6-54d07b01b2af,22,no,It is X-shaped.
23aae5f2-2236-4923-9bd6-54d07b01b2af,10,yes,Cactus or Fire Hydrant
23aae5f2-2236-4923-9bd6-54d07b01b2af,8,yes,Looks like a lego piece
23aae5f2-2236-4923-9bd6-54d07b01b2af,7,yes,Looks like a man with a beer belly
23aae5f2-2236-4923-9bd6-54d07b01b2af,27,yes,Looks like the railings that go up and down when trains are coming
23aae5f2-2236-4923-9bd6-54d07b01b2af,18,no,Two halves (not sure how to describe the shape) resting on blue triangles.
23aae5f2-2236-4923-9bd6-54d07b01b2af,6,yes,Open ring case with ring inside
23aae5f2-2236-4923-9bd6-54d07b01b2af,11,yes,Ninja star
23aae5f2-2236-4923-9bd6-54d07b01b2af,3,yes,A table laying on its side
23aae5f2-2236-4923-9bd6-54d07b01b2af,26,yes,Bop it
23aae5f2-2236-4923-9bd6-54d07b01b2af,4,yes,"The podiums displaying first, second, and third place"
23aae5f2-2236-4923-9bd6-54d07b01b2af,20,yes,Fire hydrant
23aae5f2-2236-4923-9bd6-54d07b01b2af,19,no,"Looks like a screw. There are stacked shapes, where the top/bottom are cylindrical; underneath are part-coned shape, and the very center is circular."
23aae5f2-2236-4923-9bd6-54d07b01b2af,2,yes,Wheel or tire
23aae5f2-2236-4923-9bd6-54d07b01b2af,16,yes,Screw
23aae5f2-2236-4923-9bd6-54d07b01b2af,30,yes,Bench
23aae5f2-2236-4923-9bd6-54d07b01b2af,13,yes,Buzzer (like the ones on game shows)
23aae5f2-2236-4923-9bd6-54d07b01b2af,23,no,An open triangle with rectangular prisms on each side
23aae5f2-2236-4923-9bd6-54d07b01b2af,9,yes,House
23aae5f2-2236-4923-9bd6-54d07b01b2af,25,yes,Thor's Hammer
23aae5f2-2236-4923-9bd6-54d07b01b2af,15,yes,Flower
23aae5f2-2236-4923-9bd6-54d07b01b2af,1,yes,mushroom or rainbow
23aae5f2-2236-4923-9bd6-54d07b01b2af,12,yes,alien
23aae5f2-2236-4923-9bd6-54d07b01b2af,24,no,"A circle with tubes sticking out of the sides, angled upward"
23aae5f2-2236-4923-9bd6-54d07b01b2af,17,yes,Bush with flowers on it
23aae5f2-2236-4923-9bd6-54d07b01b2af,29,yes,"Chew toy for pets, or teething toys for babies"
23aae5f2-2236-4923-9bd6-54d07b01b2af,14,yes,Hair brush
23aae5f2-2236-4923-9bd6-54d07b01b2af,5,yes,A stool
7bf7d1e5-1178-4628-934a-0f830e8ad64e,3,no,"Looking at it from the front, it seems like a fan's wing shape"
7bf7d1e5-1178-4628-934a-0f830e8ad64e,29,yes,Ring
7bf7d1e5-1178-4628-934a-0f830e8ad64e,25,yes,ceramic pottery
7bf7d1e5-1178-4628-934a-0f830e8ad64e,24,yes,chemical molecule structure model
7bf7d1e5-1178-4628-934a-0f830e8ad64e,16,yes,It looks like an animal ride toy that kids can ride at an amusement park.
7bf7d1e5-1178-4628-934a-0f830e8ad64e,22,no,"Like a decalcomani, it's the same shape up and down on both sides. In a way, it looks like a plant sprout and a flower."
7bf7d1e5-1178-4628-934a-0f830e8ad64e,21,no,"At first glance, the ice cream stick seems to be broken and attached to each side."
7bf7d1e5-1178-4628-934a-0f830e8ad64e,15,yes,a flower bud
7bf7d1e5-1178-4628-934a-0f830e8ad64e,13,yes,table without the stool
7bf7d1e5-1178-4628-934a-0f830e8ad64e,1,yes,a children's table at the playground
7bf7d1e5-1178-4628-934a-0f830e8ad64e,17,yes,tree with rocks
7bf7d1e5-1178-4628-934a-0f830e8ad64e,4,no,The base has two squares and a cylinder between them. The upper layer of the cylinder has a circular cylinder attached to each side in another square
7bf7d1e5-1178-4628-934a-0f830e8ad64e,5,yes,Lighthouse
7bf7d1e5-1178-4628-934a-0f830e8ad64e,11,yes,Shuriken
7bf7d1e5-1178-4628-934a-0f830e8ad64e,9,yes,house
7bf7d1e5-1178-4628-934a-0f830e8ad64e,2,no,A cylinder in a different direction connecting a circle and a flat circle is structured
7bf7d1e5-1178-4628-934a-0f830e8ad64e,27,yes,a hat with horns
7bf7d1e5-1178-4628-934a-0f830e8ad64e,18,no,.
7bf7d1e5-1178-4628-934a-0f830e8ad64e,7,no,It seems like a tree. There's something like a pear embedded in a pillar that supports an object.
7bf7d1e5-1178-4628-934a-0f830e8ad64e,26,no,It's an object with three different cylinders attached together. It looks like a human with one leg and arm raised.
7bf7d1e5-1178-4628-934a-0f830e8ad64e,28,no,Flat square shapes are attached in different directions between the top and bottom half-moon-shaped objects
7bf7d1e5-1178-4628-934a-0f830e8ad64e,30,yes,marching band percussion
7bf7d1e5-1178-4628-934a-0f830e8ad64e,12,no,"There's a sphere underneath and an egg-shaped object on top of it. To connect it, it has a shape that looks like a hexagon is cut in half and attached."
